.fitted,.resid,.sample
50.37206192987328,19.294231746062962,2
50.34550337624955,-14.458350495958928,2
50.133024589009445,-14.852283543914684,2
49.7346359264032,5.5971005230056194,2
49.20344413742806,-1.8680511345834412,2
48.88472077744277,34.60411461562218,2
48.56600777570773,2.5501671390738587,2
48.326970434843894,-30.244944201668403,2
48.114491647603785,45.07505504644437,2
47.90202321861392,8.876060911273672,2
47.74266153862128,35.927473200782984,2
47.58329985862864,1.8871674004494312,2
47.31770396414107,43.70050893917173,2
46.998990962406026,-20.30202292041388,2
46.73339506791845,-3.3745219485751563,2
46.41468206618341,-21.404238019904625,2
46.149086171695835,63.840906812548745,2
46.04284159895066,24.67870083546141,2
46.04284159895066,-12.196257096934572,2
46.25532038619077,21.17094995029546,2
48.59256632933146,48.40650914590395,2
48.4597735612128,24.1607925873743,2
48.27385332759643,37.14226437799829,2
47.95514032586139,-41.210105104489,2
47.71610298499755,-48.39577901972124,2
47.583299858628635,20.35561981866225,2
47.636427324126345,3.368636423241256,2
47.87545430673994,-4.073188485903232,2
48.141050201227515,3.8127361257265138,2
48.27385332759643,-5.36419210503664,2
48.486332114836536,2.3859225231500973,2
50.37206192987328,61.51424819819801,2
50.37206192987328,-4.131009946409596,2
50.21270024988064,6.797340825535891,2
47.45050709050997,13.182134488374214,2
47.05210806965349,-4.705891850259171,2
46.73339506791845,-18.02663267591371,2
46.361564958935944,22.720979072552463,2
46.1225276180721,-14.83640658742414,2
45.9897244917032,3.4233306314249194,2
45.80380425808682,-16.288171938334873,2
45.67101148996815,-16.019450310032134,2
45.51164980997551,-28.420392031961274,2
45.40541559548058,-2.600505836044785,2
45.192936808240475,-42.649127477908486,2
44.980458021000366,-10.139970176964654,2
44.82110669925797,8.108477431774471,2
44.635186465641596,-0.196130039412821,2
44.50238333927268,7.542851086327876,2
44.343032017530284,-3.0207503994340597,2
44.18367033753764,26.83526246968921,2
43.785281674931404,34.754752518256474,2
43.572802887691296,-35.32320500143422,2
43.28064843957999,-21.42800644821819,2
47.58329985862864,0.8672853521987289,2
47.31770396414106,16.948344122376746,2
47.15835264239866,28.464184989542403,2
46.91931530153482,-19.728933794871978,2
46.813070728789654,16.559993785482792,2
46.78651217516592,-28.939094569364702,2
45.750687150839354,-1.6390697437249495,2
46.06940015257439,-13.51001209997831,2
46.41468206618341,1.817971152308535,2
46.62716085342352,22.965647325259635,2
46.91931530153482,-41.2682870175638,2
47.10522517690096,49.07784857756543,2
47.37083142963878,22.157002346632467,2
47.742661538621284,-26.719656198587103,2
48.03481598673258,0.3286985925288974,2
48.30041188122016,34.60113241413617,2
48.539449222084,9.882377470564586,2
48.80504511657158,5.000428440009805,2
48.40665645396534,-28.86544430557561,2
48.14105020122752,15.170851555087753,2
47.84889575311621,-9.934963495198222,2
47.636427324126345,1.2660554943064717,2
48.061374540356326,35.01547893331858,2
48.40665645396534,-19.013244176636423,2
48.56600777570774,6.144381913498769,2
48.67225234845291,-10.563907954921506,2
48.22073622034896,-41.836496522680974,2
47.87545430673994,-17.683216747514965,2
47.50362419775744,5.732042873655343,2
47.238028303269864,2.534081506976715,2
46.813070728789654,-32.82286006338248,2
46.52091628067834,21.886217343129502,2
46.069400152574396,23.34890549108511,2
45.750687150839354,2.9376917643487808,2
45.35229848823311,69.29306729930377,2
46.41468206618342,-14.497450842583046,2
46.361564958935944,9.355423487150668,2
46.38812351255968,-59.02279921512905,2
49.54871569278683,-26.060638609381304,2
49.36279545917046,-7.9705687133384675,2
43.99775010392127,0.8901171895674347,2
48.27385332759643,-7.259039320828437,2
48.486332114836536,-50.240679476084004,2
48.88472077744277,-4.865973372941832,2
47.716102984998,-23.552959632530996,3
48.11449164760379,-25.649887418220363,3
48.67225234845291,-18.45498775187296,3
49.01752390381168,-16.909994825995263,3
49.230002691051794,-14.485452397482614,3
49.442481478291896,19.5935111783165,3
49.76119448002694,12.58181785692987,3
50.02679037451451,-6.507135647252153,3
50.451737590744486,13.896080934997865,3
50.743902397106034,16.76955914612502,3
51.062615398841075,-12.081408463995077,3
51.14229105971228,-13.248154595591634,3
51.14229105971228,15.024129057787373,3
51.036056845217345,-3.9944190073573704,3
50.77046095072977,-3.511736878074684,3
50.39862048349702,-5.279757659526396,3
50.05334892813825,-41.64227494855717,3
49.787753033650674,-21.809153013778968,3
49.28311979829925,-14.89252637355482,3
48.88472077744277,6.959617095572041,3
48.6191248829552,-20.303919444082158,3
48.27385332759643,-74.9726984527405,3
47.955140325861386,-20.633998094612608,3
47.583299858628635,79.13450069737036,3
47.31770396414106,-9.49104413878447,3
47.10522517690096,-9.318540709944376,3
47.07866662327723,-1.1675407794172101,3
47.052108069653485,31.000401762755384,3
47.50362419775744,29.800693296833963,3
47.769220092245014,5.244249136853992,3
48.00825743310885,-51.316095533727726,3
48.4597735612128,-35.10429191737807,3
48.326970434843894,0.43018085960224345,3
48.167619113101495,-43.00354636279913,3
48.75192800932411,31.20050039577594,3
49.01752390381168,-21.40732708403353,3
49.442481478291896,24.93604312039427,3
49.8143115872744,1.6877862693226127,3
50.07990748176198,5.974390347389818,3
50.34550337624955,1.158159151350724,3
49.973673267267046,-16.509401255956373,3
49.65494990728176,0.08176399667796957,3
49.49559858553936,-25.7955963718182,3
50.37206192987328,-23.140719513122043,3
50.37206192987328,0.6050449219575994,3
50.34550337624955,37.31066367254318,3
50.133024589009445,-16.386937876630792,3
49.7346359264032,40.3444340071018,3
49.20344413742806,39.163488297010645,3
48.88472077744277,0.10310894149539578,3
48.56600777570773,-30.77345430762263,3
48.326970434843894,-41.270936120992694,3
48.114491647603785,-39.682348654808486,3
47.90202321861392,-24.12758041831019,3
47.74266153862128,28.92473780646696,3
47.58329985862864,-4.327611412062271,3
47.31770396414107,52.564641417857345,3
46.998990962406026,10.671850121951023,3
46.73339506791845,-15.811023265505526,3
46.41468206618341,12.64684042538895,3
46.149086171695835,-11.355028121882414,3
46.04284159895066,-25.261707184183685,3
46.04284159895066,37.6653779682515,3
46.25532038619077,-28.974474476410816,3
48.59256632933146,7.4206808608403785,3
48.4597735612128,19.68307817216969,3
48.27385332759643,-3.5633297407847917,3
47.95514032586139,4.653791939321164,3
47.71610298499755,-4.554678087844067,3
47.583299858628635,0.39641925811526474,3
47.636427324126345,-17.594427371034833,3
47.87545430673994,-26.45186600191115,3
48.141050201227515,26.37126492847612,3
48.27385332759643,27.726135746220887,3
48.486332114836536,-38.83762858904449,3
50.37206192987328,17.311944883900118,3
50.37206192987328,15.455534046258055,3
50.21270024988064,31.390307567189257,3
47.45050709050997,34.477093455999366,3
47.05210806965349,16.62848369006246,3
46.73339506791845,-0.21033686020636772,3
46.361564958935944,-30.933572370278192,3
46.1225276180721,22.429161678806057,3
45.9897244917032,24.55808611028011,3
45.80380425808682,-3.4480184605856645,3
45.67101148996815,41.51392899698562,3
45.51164980997551,-34.85071297368079,3
45.40541559548058,33.79421277237485,3
45.192936808240475,-33.7469472262521,3
44.980458021000366,0.1049026659908625,3
44.82110669925797,10.257537952758407,3
44.635186465641596,7.305979816853183,3
44.50238333927268,-34.92328546032029,3
44.343032017530284,-18.785635626401316,3
44.18367033753764,-7.050976332380326,3
43.785281674931404,15.451451981518108,3
43.572802887691296,11.438291236520826,3
43.28064843957999,-2.648864595392771,3
47.58329985862864,2.209836367032135,3
47.31770396414106,36.44365328051212,3
47.15835264239866,-16.470189421279827,3
46.91931530153482,-31.129819397494586,3
46.813070728789654,9.897986527659448,3
46.78651217516592,41.99681736216368,3
45.750687150839354,-5.537686144359394,3
46.06940015257439,13.082473171515721,3
46.41468206618341,36.1663309251663,3
46.62716085342352,-6.485021626653949,3
46.91931530153482,-0.8365881618738127,3
47.10522517690096,7.073185719892766,3
47.37083142963878,38.26248294270825,3
47.742661538621284,-35.64711565604457,3
48.03481598673258,14.361938106347282,3
48.30041188122016,-3.6981355826345066,3
48.539449222084,39.275323431746166,3
48.80504511657158,61.51486619481469,3
48.40665645396534,42.51287244170042,3
48.14105020122752,-10.376586990015465,3
47.84889575311621,-1.8959138835395932,3
47.636427324126345,29.058354232397846,3
48.061374540356326,-31.487648636638454,3
48.40665645396534,7.733474469185016,3
48.56600777570774,16.578233874665692,3
48.67225234845291,-36.18271125987996,3
48.22073622034896,33.67855090866264,3
47.87545430673994,-3.739695512290268,3
47.50362419775744,75.8004378197719,3
47.238028303269864,-49.831278502481034,3
46.813070728789654,-8.178533378040255,3
46.52091628067834,-31.07871376464961,3
46.069400152574396,-6.331315572539825,3
45.750687150839354,-44.55572516340241,3
45.35229848823311,3.926830460955086,3
46.41468206618342,53.26985051265736,3
46.361564958935944,-17.614490246115885,3
46.38812351255968,-4.534312640759586,3
49.54871569278683,8.141441699169516,3
49.36279545917046,-8.886572673291521,3
43.99775010392127,-6.694530972924452,3
48.27385332759643,2.4165666716704677,3
48.486332114836536,-23.757009086557243,3
48.88472077744277,-42.53782268491582,3
47.716102984998,-11.838617504660153,4
48.11449164760379,-43.38625966877508,4
48.67225234845291,-8.619490490077586,4
49.01752390381168,32.92234506540512,4
49.230002691051794,3.867998986633086,4
49.442481478291896,39.431936100875085,4
49.76119448002694,-20.277126574812712,4
50.02679037451451,11.103697385416307,4
50.451737590744486,36.103847136583695,4
50.743902397106034,4.121849784054041,4
51.062615398841075,-55.70189511905211,4
51.14229105971228,-25.957656638181795,4
51.14229105971228,20.643636026523282,4
51.036056845217345,-34.36689900209702,4
50.77046095072977,-9.860612024372642,4
50.39862048349702,-4.0564929249816695,4
50.05334892813825,43.91830407603775,4
49.787753033650674,-2.066467663064195,4
49.28311979829925,49.516443643861805,4
48.88472077744277,41.83459323922124,4
48.6191248829552,42.65683419199593,4
48.27385332759643,-9.586821501888975,4
47.955140325861386,-2.558403945283487,4
47.583299858628635,-4.471990363681239,4
47.31770396414106,-29.3561710233452,4
47.10522517690096,26.982912137019515,4
47.07866662327723,49.26193330433362,4
47.052108069653485,0.4628774887386448,4
47.50362419775744,-28.783727346622502,4
47.769220092245014,-1.8006918675061439,4
48.00825743310885,-33.5429582417233,4
48.4597735612128,19.353319584172144,4
48.326970434843894,-11.507867147626294,4
48.167619113101495,-3.430857433709489,4
48.75192800932411,-9.09613491658923,4
49.01752390381168,23.15754592598645,4
49.442481478291896,17.10730127596279,4
49.8143115872744,-26.88731677048314,4
50.07990748176198,-29.735392182369534,4
50.34550337624955,-30.32344848030911,4
49.973673267267046,-31.64060766516709,4
49.65494990728176,8.550666952551696,4
49.49559858553936,-7.843253142772558,4
50.37206192987328,-0.09889166540689975,4
50.37206192987328,64.89584246072461,4
50.34550337624955,-23.698856705849973,4
50.133024589009445,22.90976289611514,4
49.7346359264032,13.194076486096456,4
49.20344413742806,-17.132009837678055,4
48.88472077744277,-78.18166010713577,4
48.56600777570773,-35.15612079684378,4
48.326970434843894,-10.563783465776373,4
48.114491647603785,3.69149414692963,4
47.90202321861392,23.91104535688566,4
47.74266153862128,-16.604635970464223,4
47.58329985862864,23.408393942407667,4
47.31770396414107,-11.049467701754933,4
46.998990962406026,13.015207600300185,4
46.73339506791845,18.004671842006726,4
46.41468206618341,-23.895969294156494,4
46.149086171695835,-6.1237769106482745,4
46.04284159895066,-36.5634139387624,4
46.04284159895066,4.203404694786899,4
46.25532038619077,37.69266642146952,4
48.59256632933146,23.17393875023129,4
48.4597735612128,-3.110901255192663,4
48.27385332759643,45.9362078636277,4
47.95514032586139,69.12234501815986,4
47.71610298499755,-18.29744786316109,4
47.583299858628635,-27.00280363128042,4
47.636427324126345,1.8746992882952755,4
47.87545430673994,-65.6049422342628,4
48.141050201227515,-4.593396027047101,4
48.27385332759643,21.672633813089565,4
48.486332114836536,15.890659732348578,4
50.37206192987328,-7.3866017556373045,4
50.37206192987328,-17.757932637621526,4
50.21270024988064,-5.925446434018948,4
47.45050709050997,-26.784065392378757,4
47.05210806965349,37.48448185608497,4
46.73339506791845,-29.147113766064063,4
46.361564958935944,38.013784043110505,4
46.1225276180721,-3.1355338236444736,4
45.9897244917032,8.147558278096103,4
45.80380425808682,-34.48503524426217,4
45.67101148996815,1.0543639831095637,4
45.51164980997551,28.74323968349761,4
45.40541559548058,13.450914813612625,4
45.192936808240475,-25.046423092045476,4
44.980458021000366,-50.98038467413062,4
44.82110669925797,-12.369245325035392,4
44.635186465641596,-12.160742462227276,4
44.50238333927268,-7.552728819484229,4
44.343032017530284,-18.663375790813138,4
44.18367033753764,22.52084279043799,4
43.785281674931404,2.4169797565387814,4
43.572802887691296,-11.611867066846548,4
43.28064843957999,-19.722123687601275,4
47.58329985862864,14.374435512758872,4
47.31770396414106,17.96927989633746,4
47.15835264239866,-14.367368207216225,4
46.91931530153482,-58.08291683601502,4
46.813070728789654,-20.584667692422503,4
46.78651217516592,27.23383522427269,4
45.750687150839354,17.037758971721754,4
46.06940015257439,5.653341186238141,4
46.41468206618341,-22.522865223182347,4
46.62716085342352,4.05447349243825,4
46.91931530153482,18.38527527342948,4
47.10522517690096,13.328587404446743,4
47.37083142963878,3.615046566466979,4
47.742661538621284,38.720879346909335,4
48.03481598673258,-18.836186689860654,4
48.30041188122016,17.475254117179887,4
48.539449222084,-34.7084200584001,4
48.80504511657158,-29.62671368489889,4
48.40665645396534,31.81998869073646,4
48.14105020122752,-45.822045831909726,4
47.84889575311621,-11.502399457984119,4
47.636427324126345,24.009548306684046,4
48.061374540356326,24.736561932910906,4
48.40665645396534,14.779493998182854,4
48.56600777570774,5.752614285423068,4
48.67225234845291,-9.6006081589484,4
48.22073622034896,3.7847902647509772,4
47.87545430673994,2.4327826124936407,4
47.50362419775744,22.002990617682155,4
47.238028303269864,-12.346121011741646,4
46.813070728789654,-32.39413609029447,4
46.52091628067834,48.265162428932584,4
46.069400152574396,32.491981718503816,4
45.750687150839354,3.3541316984268024,4
45.35229848823311,10.440952888045288,4
46.41468206618342,28.136842618646774,4
46.361564958935944,-26.302460019389684,4
46.38812351255968,51.35478133820143,4
49.54871569278683,-6.456147978225109,4
49.36279545917046,4.997561105283865,4
43.99775010392127,-11.802524972087813,4
48.27385332759643,-12.302317939044073,4
48.486332114836536,18.689609970760763,4
48.88472077744277,-25.963462423194546,4
47.716102984998,-16.077950540903167,5
48.11449164760379,1.392861836323061,5
48.67225234845291,4.922423568838107,5
49.01752390381168,24.492803760604343,5
49.230002691051794,-36.455147362898046,5
49.442481478291896,17.571037719953726,5
49.76119448002694,31.599576968981125,5
50.02679037451451,12.78784858202209,5
50.451737590744486,15.735905578495078,5
50.743902397106034,-17.430275285465683,5
51.062615398841075,4.0467869998373756,5
51.14229105971228,14.131544232446373,5
51.14229105971228,41.72669959782914,5
51.036056845217345,-17.65093098000303,5
50.77046095072977,17.927242940410473,5
50.39862048349702,11.815280075163617,5
50.05334892813825,-21.878066259459878,5
49.787753033650674,-25.594923892801667,5
49.28311979829925,-7.415030502196905,5
48.88472077744277,8.761378638920977,5
48.6191248829552,11.151815068755056,5
48.27385332759643,26.091926268699293,5
47.955140325861386,-6.506587678726927,5
47.583299858628635,-51.205092942951154,5
47.31770396414106,8.5618314048346,5
47.10522517690096,-0.40900950785368967,5
47.07866662327723,41.86492424774756,5
47.052108069653485,-32.53053581545779,5
47.50362419775744,0.9798467306417132,5
47.769220092245014,44.55861673699126,5
48.00825743310885,10.954688842089507,5
48.4597735612128,7.62019880207123,5
48.326970434843894,18.812920639966073,5
48.167619113101495,8.763093802580954,5
48.75192800932411,-5.469663337676309,5
49.01752390381168,-39.18845673250609,5
49.442481478291896,-25.40311050721019,5
49.8143115872744,-67.6325869984373,5
50.07990748176198,-47.8571315554757,5
50.34550337624955,-15.51086038847172,5
49.973673267267046,-27.488457148536074,5
49.65494990728176,-14.158747335778017,5
49.49559858553936,5.768003367649005,5
50.37206192987328,6.81386109657408,5
50.37206192987328,19.43450448185457,5
50.34550337624955,-21.859199455271725,5
50.133024589009445,-35.81828631881363,5
49.7346359264032,-26.64047760928166,5
49.20344413742806,19.663789642910967,5
48.88472077744277,23.181118048406397,5
48.56600777570773,0.9861518271894772,5
48.326970434843894,19.72598902543734,5
48.114491647603785,-38.99657329597916,5
47.90202321861392,24.775588485627647,5
47.74266153862128,-1.2233233768845801,5
47.58329985862864,-17.300636889362103,5
47.31770396414107,-20.444185836740537,5
46.998990962406026,-47.038910335480345,5
46.73339506791845,33.83511922809945,5
46.41468206618341,38.05417753445069,5
46.149086171695835,-3.665575748205459,5
46.04284159895066,36.96670369257471,5
46.04284159895066,-6.013985030010804,5
46.25532038619077,22.575089218826008,5
48.59256632933146,-4.109417360323451,5
48.4597735612128,-50.45396556405695,5
48.27385332759643,19.050238843814974,5
47.95514032586139,2.68611108017941,5
47.71610298499755,41.62766824797756,5
47.583299858628635,32.403865222664514,5
47.636427324126345,-15.926947753448253,5
47.87545430673994,17.26693086821002,5
48.141050201227515,-25.999231568024598,5
48.27385332759643,6.381867914639398,5
48.486332114836536,20.63709042902604,5
50.37206192987328,-23.668973800596273,5
50.37206192987328,34.16784534407419,5
50.21270024988064,42.801790457331315,5
47.45050709050997,-12.936209993486035,5
47.05210806965349,6.1583046806325745,5
46.73339506791845,18.056755250504946,5
46.361564958935944,17.876021940363824,5
46.1225276180721,-35.61142208927495,5
45.9897244917032,13.360760111703977,5
45.80380425808682,-46.00796553122907,5
45.67101148996815,23.155003510660908,5
45.51164980997551,9.62557021117409,5
45.40541559548058,13.07013634710573,5
45.192936808240475,20.857098439281284,5
44.980458021000366,-13.946319132344813,5
44.82110669925797,-52.84555435903074,5
44.635186465641596,-28.315205295865816,5
44.50238333927268,-8.464601357114647,5
44.343032017530284,-34.718394198489946,5
44.18367033753764,25.388079122475187,5
43.785281674931404,-5.347840063692162,5
43.572802887691296,9.592407673666049,5
43.28064843957999,7.888163965102158,5
47.58329985862864,39.43536663947379,5
47.31770396414106,11.188809198958896,5
47.15835264239866,2.8856793612793608,5
46.91931530153482,6.908648611806616,5
46.813070728789654,35.53710925141889,5
46.78651217516592,29.348418583770556,5
45.750687150839354,12.83580575940619,5
46.06940015257439,29.21030798878903,5
46.41468206618341,-42.93816400008521,5
46.62716085342352,-61.059076530724965,5
46.91931530153482,-4.331847396019684,5
47.10522517690096,8.63678740154698,5
47.37083142963878,-21.015386163389895,5
47.742661538621284,-78.987038884040345,5
48.03481598673258,-41.439293433935475,5
48.30041188122016,18.07976970354417,5
48.539449222084,-32.892160975566995,5
48.80504511657158,6.496197407614703,5
48.40665645396534,51.15025259327713,5
48.14105020122752,15.673183841665118,5
47.84889575311621,14.737572659091956,5
47.636427324126345,46.639779675344265,5
48.061374540356326,14.222539058609835,5
48.40665645396534,-25.06584350515381,5
48.56600777570774,5.712819039784585,5
48.67225234845291,-15.258086709175938,5
48.22073622034896,-8.85603335312173,5
47.87545430673994,-34.63952395540784,5
47.50362419775744,35.29390778075953,5
47.238028303269864,-9.994799784139065,5
46.813070728789654,-13.236494544728943,5
46.52091628067834,-19.348744982984996,5
46.069400152574396,11.89763683926649,5
45.750687150839354,10.843999827139731,5
45.35229848823311,-3.386586845276653,5
46.41468206618342,37.47892825327849,5
46.361564958935944,33.67377930960124,5
46.38812351255968,-29.38340349390436,5
49.54871569278683,-22.169445644924128,5
49.36279545917046,7.643765029754566,5
43.99775010392127,-37.52831248349848,5
48.27385332759643,-17.468971922547244,5
48.486332114836536,35.811900543458854,5
48.88472077744277,30.768958631410552,5
47.716102984998,12.909139015075045,6
48.11449164760379,46.76957446368448,6
48.67225234845291,-41.9316451832445,6
49.01752390381168,5.229763363140534,6
49.230002691051794,8.908198334863838,6
49.442481478291896,22.87373692514085,6
49.76119448002694,11.892326095243849,6
50.02679037451451,14.334782986951017,6
50.451737590744486,-33.5036238659706,6
50.743902397106034,-43.88956050245268,6
51.062615398841075,-13.931805186695327,6
51.14229105971228,2.410916548918748,6
51.14229105971228,-18.630689227245522,6
51.036056845217345,21.72528416962043,6
50.77046095072977,8.295394799272007,6
50.39862048349702,-1.7827765815635441,6
50.05334892813825,7.504205392689664,6
49.787753033650674,2.678816314966498,6
49.28311979829925,51.49620374881856,6
48.88472077744277,8.592112210633584,6
48.6191248829552,71.47621520081341,6
48.27385332759643,-39.52184968811982,6
47.955140325861386,-37.49577501503563,6
47.583299858628635,28.917053720683818,6
47.31770396414106,-22.34610369953213,6
47.10522517690096,-53.885233372769314,6
47.07866662327723,-6.43148604903493,6
47.052108069653485,24.146467302190672,6
47.50362419775744,60.017098351007235,6
47.769220092245014,-16.70328012075711,6
48.00825743310885,-15.95848306795234,6
48.4597735612128,-19.23452862066969,6
48.326970434843894,-1.9042307629563588,6
48.167619113101495,14.139371914536229,6
48.75192800932411,8.957221303815226,6
49.01752390381168,-22.32195467340639,6
49.442481478291896,-30.863230906393728,6
49.8143115872744,-3.711455758403028,6
50.07990748176198,49.366619649176485,6
50.34550337624955,21.102827341224923,6
49.973673267267046,27.285696241909186,6
49.65494990728176,-16.623585173038798,6
